,id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
4552,35510,2016-11-15T00:00:00.000Z,88,4,False,2016,Final, ,113,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
4553,35511,2016-11-16T00:00:00.000Z,90,4,False,2016,Final, ,83,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
4554,35512,2016-11-18T00:00:00.000Z,88,4,False,2016,Final, ,104,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4555,35513,2016-11-19T00:00:00.000Z,95,4,False,2016,Final, ,87,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
4556,35514,2016-11-20T00:00:00.000Z,105,4,False,2016,Final, ,91,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4557,35515,2016-11-21T00:00:00.000Z,83,4,False,2016,Final, ,120,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4558,35516,2016-11-23T00:00:00.000Z,92,4,False,2016,Final, ,111,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4559,35517,2016-11-23T00:00:00.000Z,116,4,False,2016,Final, ,101,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
4560,35518,2016-11-25T00:00:00.000Z,91,4,False,2016,Final, ,94,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4561,35519,2016-11-25T00:00:00.000Z,129,4,False,2016,Final, ,132,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
4562,35520,2016-11-26T00:00:00.000Z,115,4,False,2016,Final, ,102,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
4563,35521,2016-11-27T00:00:00.000Z,105,4,False,2016,Final, ,122,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4564,35522,2016-11-28T00:00:00.000Z,85,4,False,2016,Final, ,104,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
4565,35523,2016-11-29T00:00:00.000Z,118,4,False,2016,Final, ,101,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4566,35524,2016-11-30T00:00:00.000Z,104,4,False,2016,Final, ,106,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
4567,35525,2016-11-30T00:00:00.000Z,131,4,False,2016,Final, ,109,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
4568,35526,2016-12-01T00:00:00.000Z,93,4,False,2016,Final, ,111,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4569,35527,2016-12-02T00:00:00.000Z,96,4,False,2016,Final, ,114,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,13,LAC,LA,West,Pacific,LA Clippers,Clippers
4570,35528,2016-12-03T00:00:00.000Z,105,4,False,2016,Final, ,98,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4571,35529,2016-12-05T00:00:00.000Z,108,4,False,2016,Final, ,110,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4572,35530,2016-12-06T00:00:00.000Z,91,4,False,2016,Final, ,105,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
4573,35531,2016-12-07T00:00:00.000Z,87,4,False,2016,Final, ,117,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4574,35532,2016-12-10T00:00:00.000Z,133,4,False,2016,Final, ,105,13,LAC,LA,West,Pacific,LA Clippers,Clippers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
4575,35533,2016-12-11T00:00:00.000Z,79,4,False,2016,Final, ,97,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4576,35534,2017-02-24T00:00:00.000Z,120,4,False,2016,Final, ,112,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4577,35535,2017-02-25T00:00:00.000Z,112,4,False,2016,Final, ,95,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
4578,35536,2017-02-26T00:00:00.000Z,92,4,False,2016,Final, ,102,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4579,35537,2017-02-27T00:00:00.000Z,102,4,False,2016,Final, ,95,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4580,35538,2017-02-28T00:00:00.000Z,104,4,False,2016,Final, ,109,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
4581,35539,2017-03-01T00:00:00.000Z,96,4,False,2016,Final, ,105,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4582,35540,2017-03-03T00:00:00.000Z,104,4,False,2016,Final, ,100,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4583,35541,2017-03-04T00:00:00.000Z,102,4,False,2016,Final, ,112,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
4584,35542,2017-03-05T00:00:00.000Z,104,4,False,2016,Final, ,89,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
4585,35543,2017-03-06T00:00:00.000Z,105,4,False,2016,Final, ,113,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
4586,35544,2017-03-06T00:00:00.000Z,116,4,False,2016,Final, ,102,13,LAC,LA,West,Pacific,LA Clippers,Clippers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4587,35545,2017-03-08T00:00:00.000Z,110,4,False,2016,Final, ,105,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
4588,35546,2017-03-11T00:00:00.000Z,90,4,False,2016,Final, ,107,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4589,35547,2017-03-12T00:00:00.000Z,117,4,False,2016,Final, ,112,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4590,35548,2017-03-13T00:00:00.000Z,100,4,False,2016,Final, ,78,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
4591,35549,2017-03-15T00:00:00.000Z,91,4,False,2016,Final, ,98,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4592,35550,2017-03-16T00:00:00.000Z,122,4,False,2016,Final, ,92,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
4593,35551,2017-03-17T00:00:00.000Z,128,4,False,2016,Final, ,112,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4594,35552,2017-03-18T00:00:00.000Z,117,4,False,2016,Final, ,92,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4595,35553,2017-03-19T00:00:00.000Z,118,4,False,2016,Final, ,102,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4596,35554,2017-03-20T00:00:00.000Z,114,4,False,2016,Final, ,105,13,LAC,LA,West,Pacific,LA Clippers,Clippers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
4597,35555,2017-03-21T00:00:00.000Z,87,4,False,2016,Final, ,112,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4598,35556,2017-03-22T00:00:00.000Z,104,4,False,2016,Final, ,100,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4599,35557,2017-03-23T00:00:00.000Z,126,4,False,2016,Final, ,98,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4600,35558,2017-03-24T00:00:00.000Z,130,4,False,2016,Final, ,120,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4601,35559,2017-03-26T00:00:00.000Z,90,4,False,2016,Final, ,115,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
4602,35560,2017-03-27T00:00:00.000Z,109,4,False,2016,Final, ,95,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
4603,35561,2017-03-28T00:00:00.000Z,95,4,False,2016,Final, ,91,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4604,35562,2017-03-29T00:00:00.000Z,106,4,False,2016,Final, ,114,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
4605,35563,2017-03-31T00:00:00.000Z,95,4,False,2016,Final, ,88,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4606,35564,2017-04-01T00:00:00.000Z,117,4,False,2016,Final, ,123,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4607,35565,2017-04-02T00:00:00.000Z,94,4,False,2016,Final, ,110,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4608,35566,2017-04-02T00:00:00.000Z,116,4,False,2016,Final, ,123,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4609,35567,2017-04-03T00:00:00.000Z,110,4,False,2016,Final, ,109,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4610,35568,2017-04-04T00:00:00.000Z,118,4,False,2016,Final, ,141,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
4611,35569,2017-04-04T00:00:00.000Z,98,4,False,2016,Final, ,87,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
4612,35570,2017-04-05T00:00:00.000Z,99,4,False,2016,Final, ,112,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,16,MIA,Miami,East,Southeast,Miami Heat,Heat
4613,35571,2017-04-07T00:00:00.000Z,120,4,False,2016,Final, ,99,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
4614,35572,2017-04-08T00:00:00.000Z,101,4,False,2016,Final, ,86,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4615,35573,2017-04-09T00:00:00.000Z,126,4,False,2016,Final, ,125,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4616,35574,2017-04-10T00:00:00.000Z,99,4,False,2016,Final, ,98,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
4617,35575,2017-04-12T00:00:00.000Z,123,4,False,2016,Final, ,118,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
4618,35576,2017-04-12T00:00:00.000Z,115,4,False,2016,Final, ,95,13,LAC,LA,West,Pacific,LA Clippers,Clippers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4619,35579,2017-10-19T00:00:00.000Z,92,4,False,2017,Final, ,108,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
4620,35580,2017-10-20T00:00:00.000Z,109,4,False,2017,Final, ,91,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4621,35581,2017-10-21T00:00:00.000Z,107,4,False,2017,Final, ,111,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
4622,35582,2017-10-22T00:00:00.000Z,112,4,False,2017,Final, ,119,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
4623,35583,2017-10-23T00:00:00.000Z,104,4,False,2017,Final, ,93,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4624,35584,2017-10-25T00:00:00.000Z,97,4,False,2017,Final, ,88,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4625,35585,2018-01-31T00:00:00.000Z,105,4,False,2017,Final, ,101,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4626,35586,2018-02-01T00:00:00.000Z,108,4,False,2017,Final, ,89,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4627,35587,2018-02-02T00:00:00.000Z,130,4,False,2017,Final, ,105,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4628,35588,2018-02-03T00:00:00.000Z,100,4,False,2017,Final, ,92,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4629,35589,2018-02-04T00:00:00.000Z,110,4,False,2017,Final, ,115,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
4630,35590,2018-02-05T00:00:00.000Z,109,4,False,2017,Final, ,111,16,MIA,Miami,East,Southeast,Miami Heat,Heat,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
4631,35591,2018-02-06T00:00:00.000Z,108,4,False,2017,Final, ,82,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4632,35592,2018-02-09T00:00:00.000Z,114,4,False,2017,Final, ,113,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
4633,35593,2018-02-10T00:00:00.000Z,90,4,False,2017,Final, ,101,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4634,35594,2018-02-11T00:00:00.000Z,99,4,False,2017,Final, ,121,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4635,35595,2018-02-12T00:00:00.000Z,129,4,False,2017,Final, ,83,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4636,35596,2018-02-13T00:00:00.000Z,97,4,False,2017,Final, ,92,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4637,35597,2018-02-14T00:00:00.000Z,119,4,False,2017,Final, ,129,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,13,LAC,LA,West,Pacific,LA Clippers,Clippers
4638,35598,2018-02-24T00:00:00.000Z,115,4,False,2017,Final, ,89,16,MIA,Miami,East,Southeast,Miami Heat,Heat,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4639,35599,2018-02-25T00:00:00.000Z,114,4,False,2017,Final, ,119,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4640,35600,2018-02-26T00:00:00.000Z,109,4,False,2017,Final, ,98,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4641,35601,2018-03-02T00:00:00.000Z,128,4,False,2017,Final, ,105,13,LAC,LA,West,Pacific,LA Clippers,Clippers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
4642,35602,2018-03-03T00:00:00.000Z,117,4,False,2017,Final, ,126,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4643,35603,2018-03-04T00:00:00.000Z,103,4,False,2017,Final, ,98,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
4644,35604,2018-03-05T00:00:00.000Z,92,4,False,2017,Final, ,89,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4645,35605,2018-03-06T00:00:00.000Z,114,4,False,2017,Final, ,101,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
4646,35606,2018-03-07T00:00:00.000Z,101,4,False,2017,Final, ,114,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
4647,35607,2018-03-08T00:00:00.000Z,115,4,False,2017,Final, ,87,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4648,35608,2018-03-09T00:00:00.000Z,99,4,False,2017,Final, ,83,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
4649,35609,2018-03-09T00:00:00.000Z,94,4,False,2017,Final, ,88,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
4650,35610,2018-03-10T00:00:00.000Z,113,4,False,2017,Final, ,105,13,LAC,LA,West,Pacific,LA Clippers,Clippers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
4651,35611,2018-03-11T00:00:00.000Z,99,4,False,2017,Final, ,116,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4652,35612,2018-03-12T00:00:00.000Z,106,4,False,2017,Final, ,101,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4653,35613,2018-03-13T00:00:00.000Z,111,4,False,2017,Final, ,116,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
4654,35614,2018-03-15T00:00:00.000Z,116,4,False,2017,Final, ,88,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4655,35615,2018-03-16T00:00:00.000Z,120,4,False,2017,Final, ,116,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
4656,35616,2018-03-17T00:00:00.000Z,109,4,False,2017,Final, ,114,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4657,35617,2018-03-24T00:00:00.000Z,120,4,False,2017,Final, ,108,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
4658,35618,2018-03-25T00:00:00.000Z,93,4,False,2017,Final, ,104,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4659,35619,2018-03-27T00:00:00.000Z,97,4,False,2017,Final, ,103,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
4660,35620,2018-03-28T00:00:00.000Z,105,4,False,2017,Final, ,118,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4661,35621,2018-03-30T00:00:00.000Z,122,4,False,2017,Final, ,124,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4662,35622,2018-03-31T00:00:00.000Z,96,4,False,2017,Final, ,112,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4663,35623,2018-04-01T00:00:00.000Z,100,4,False,2017,Final, ,83,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4664,35624,2018-04-01T00:00:00.000Z,113,4,False,2017,Final, ,98,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4665,35625,2018-04-03T00:00:00.000Z,73,4,False,2017,Final, ,97,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
4666,35626,2018-04-06T00:00:00.000Z,96,4,False,2017,Final, ,113,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
4667,35627,2018-04-07T00:00:00.000Z,115,4,False,2017,Final, ,134,13,LAC,LA,West,Pacific,LA Clippers,Clippers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4668,35628,2018-04-08T00:00:00.000Z,97,4,False,2017,Final, ,112,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4669,35629,2018-04-09T00:00:00.000Z,114,4,False,2017,Final, ,105,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
4670,35630,2018-04-10T00:00:00.000Z,97,4,False,2017,Final, ,124,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4671,35631,2018-04-11T00:00:00.000Z,116,4,False,2017,Final, ,109,16,MIA,Miami,East,Southeast,Miami Heat,Heat,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
4672,35641,2016-04-02T00:00:00.000Z,110,4,False,2015,Final, ,93,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
4673,35642,2016-04-03T00:00:00.000Z,136,4,False,2015,Final, ,111,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4674,35643,2016-04-05T00:00:00.000Z,107,4,False,2015,Final, ,93,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
4675,35644,2016-04-08T00:00:00.000Z,99,4,False,2015,Final, ,102,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,13,LAC,LA,West,Pacific,LA Clippers,Clippers
4676,35645,2016-04-09T00:00:00.000Z,99,4,False,2015,Final, ,100,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4677,35646,2016-04-10T00:00:00.000Z,113,4,False,2015,Final, ,98,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
4678,35647,2016-04-11T00:00:00.000Z,92,4,False,2015,Final, ,101,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
4679,35648,2016-04-12T00:00:00.000Z,110,4,False,2015,Final, ,84,13,LAC,LA,West,Pacific,LA Clippers,Clippers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4680,35649,2016-04-13T00:00:00.000Z,110,4,False,2015,Final, ,112,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
4681,45122,2019-01-11T00:00:00.000Z,113,4,False,2018,Final, ,95,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4682,45123,2019-01-12T00:00:00.000Z,122,4,False,2018,Final, ,112,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
4683,45161,2019-01-11T00:00:00.000Z,127,4,False,2018,Final, ,96,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
